experiment,net,kind,algorithm,feature_augmentation,data_augmentation,hair_removal,segmentation,class,model_idx,class_idx,class_name,precision,recall,f1_score,support
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,50,8,1,bcc,0.8769230769230769,0.7402597402597403,0.8028169014084507,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,51,8,2,bkl,0.8299319727891157,0.7393939393939394,0.782051282051282,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,52,8,3,df,0.9230769230769232,0.7058823529411765,0.8,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,53,8,4,mel,0.7659574468085106,0.6467065868263473,0.7012987012987013,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,54,8,5,nv,0.9101964452759588,0.967196819085487,0.9378313253012048,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,55,8,6,vasc,0.9375,0.6818181818181818,0.7894736842105263,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,56,9,0,akiec,0.7647058823529411,0.7959183673469388,0.78,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,57,9,1,bcc,0.8656716417910447,0.7532467532467533,0.8055555555555556,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,58,9,2,bkl,0.8322147651006712,0.7515151515151515,0.7898089171974523,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,59,9,3,df,0.9230769230769232,0.7058823529411765,0.8,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,60,9,4,mel,0.7753623188405797,0.6407185628742516,0.7016393442622951,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,61,9,5,nv,0.9092609915809168,0.9662027833001988,0.936867469879518,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,62,9,6,vasc,0.9375,0.6818181818181818,0.7894736842105263,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,63,10,0,akiec,0.7450980392156863,0.7755102040816326,0.76,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,64,10,1,bcc,0.8787878787878788,0.7532467532467533,0.8111888111888111,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,65,10,2,bkl,0.8378378378378378,0.7515151515151515,0.792332268370607,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,66,10,3,df,0.9230769230769232,0.7058823529411765,0.8,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,67,10,4,mel,0.7714285714285715,0.6467065868263473,0.7035830618892508,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,68,10,5,nv,0.9092609915809168,0.9662027833001988,0.936867469879518,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,randomforest,False,False,False,False,69,10,6,vasc,0.9375,0.6818181818181818,0.7894736842105263,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,0,1,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,1,1,1,bcc,0.8533333333333334,0.8311688311688312,0.8421052631578947,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,2,1,2,bkl,0.7911392405063291,0.7575757575757576,0.7739938080495357,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,3,1,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,4,1,4,mel,0.768,0.5748502994011976,0.6575342465753424,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,5,1,5,nv,0.9005576208178439,0.963220675944334,0.930835734870317,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,6,1,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,7,2,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,8,2,1,bcc,0.8552631578947368,0.8441558441558441,0.8496732026143791,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,9,2,2,bkl,0.7911392405063291,0.7575757575757576,0.7739938080495357,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,10,2,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,11,2,4,mel,0.7698412698412699,0.5808383233532934,0.6621160409556314,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,12,2,5,nv,0.9022346368715084,0.963220675944334,0.9317307692307693,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,13,2,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,14,3,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,15,3,1,bcc,0.8533333333333334,0.8311688311688312,0.8421052631578947,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,16,3,2,bkl,0.7875,0.7636363636363637,0.7753846153846153,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,17,3,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,18,3,4,mel,0.7661290322580645,0.5688622754491018,0.6529209621993127,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,19,3,5,nv,0.9013953488372092,0.963220675944334,0.9312830370014415,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,20,3,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,21,4,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,22,4,1,bcc,0.8421052631578947,0.8311688311688312,0.8366013071895425,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,23,4,2,bkl,0.7924528301886793,0.7636363636363637,0.7777777777777778,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,24,4,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,25,4,4,mel,0.7698412698412699,0.5808383233532934,0.6621160409556314,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,26,4,5,nv,0.902143522833178,0.9622266401590456,0.9312169312169312,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,27,4,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,28,5,0,akiec,0.8095238095238095,0.6938775510204082,0.7472527472527473,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,29,5,1,bcc,0.8533333333333334,0.8311688311688312,0.8421052631578947,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,30,5,2,bkl,0.782608695652174,0.7636363636363637,0.7730061349693251,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,31,5,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,32,5,4,mel,0.7716535433070866,0.5868263473053892,0.6666666666666666,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,33,5,5,nv,0.9039179104477612,0.963220675944334,0.9326275264677576,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,34,5,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,35,6,0,akiec,0.7954545454545454,0.7142857142857143,0.7526881720430108,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,36,6,1,bcc,0.8648648648648649,0.8311688311688312,0.847682119205298,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,37,6,2,bkl,0.7924528301886793,0.7636363636363637,0.7777777777777778,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,38,6,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,39,6,4,mel,0.7698412698412699,0.5808383233532934,0.6621160409556314,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,40,6,5,nv,0.9022346368715084,0.963220675944334,0.9317307692307693,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,41,6,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,42,7,0,akiec,0.8095238095238095,0.6938775510204082,0.7472527472527473,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,43,7,1,bcc,0.8421052631578947,0.8311688311688312,0.8366013071895425,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,44,7,2,bkl,0.7861635220125787,0.7575757575757576,0.7716049382716049,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,45,7,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,46,7,4,mel,0.7698412698412699,0.5808383233532934,0.6621160409556314,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,47,7,5,nv,0.9013035381750466,0.9622266401590456,0.9307692307692308,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,48,7,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,49,8,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,50,8,1,bcc,0.8666666666666667,0.8441558441558441,0.8552631578947368,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,51,8,2,bkl,0.7924528301886793,0.7636363636363637,0.7777777777777778,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,52,8,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,53,8,4,mel,0.76,0.5688622754491018,0.6506849315068494,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,54,8,5,nv,0.9013953488372092,0.963220675944334,0.9312830370014415,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,55,8,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,56,9,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,57,9,1,bcc,0.8533333333333334,0.8311688311688312,0.8421052631578947,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,58,9,2,bkl,0.802547770700637,0.7636363636363637,0.782608695652174,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,59,9,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,60,9,4,mel,0.7698412698412699,0.5808383233532934,0.6621160409556314,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,61,9,5,nv,0.9014869888475836,0.9642147117296224,0.9317963496637848,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,62,9,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,63,10,0,akiec,0.813953488372093,0.7142857142857143,0.7608695652173914,49.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,64,10,1,bcc,0.8552631578947368,0.8441558441558441,0.8496732026143791,77.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,65,10,2,bkl,0.79375,0.7696969696969697,0.7815384615384615,165.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,66,10,3,df,1.0,0.6470588235294118,0.7857142857142857,17.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,67,10,4,mel,0.7698412698412699,0.5808383233532934,0.6621160409556314,167.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,68,10,5,nv,0.9029850746268656,0.9622266401590456,0.931665062560154,1006.0
feature_extraction_VGG19_use_augmentation_,Vgg19,feature_extractor,xgboost,False,False,False,False,69,10,6,vasc,0.9333333333333332,0.6363636363636364,0.7567567567567568,22.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,0,1,0,akiec,1.0,0.0204081632653061,0.04,49.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,1,1,1,bcc,0.3333333333333333,0.0129870129870129,0.025,77.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,2,1,2,bkl,0.4756944444444444,0.8303030303030303,0.6048565121412803,165.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,3,1,3,df,0.0,0.0,0.0,17.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,4,1,4,mel,0.6193181818181818,0.6526946107784432,0.6355685131195336,167.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,5,1,5,nv,0.9188405797101448,0.9453280318091452,0.9318961293483586,1006.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,6,1,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,7,2,0,akiec,1.0,0.0204081632653061,0.04,49.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,8,2,1,bcc,0.3333333333333333,0.0129870129870129,0.025,77.0
feature_extraction_VGG19_use_augmentation_use_feature_augmentation_,Vgg19,feature_extractor,adaboost,True,False,False,False,9,2,2,bkl,0.4756944444444444,0.8303030303030303,0.6048565121412803,165.0
